Datetime,Hash,Parent,Author,Commit Msg,Filepath,Filename,Removed Test Case,Type
05/15/2003 22:55:34,7651a6b14d5be6151432e7d709efd884d9ec3a6c,065a88e24188fd324e7f6e5f70aefaf95c9a49b9,tobrien@apache.org,"* ContractableDoubleArray extends ExpandableDoubleArray - I sense the
need for a DoubleArray interface.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140833 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ExpandableDoubleArrayTest.java,ExpandableDoubleArrayTest.java,testGetOutOfBounds,phased obsolete
05/15/2003 22:55:34,7651a6b14d5be6151432e7d709efd884d9ec3a6c,065a88e24188fd324e7f6e5f70aefaf95c9a49b9,tobrien@apache.org,"* ContractableDoubleArray extends ExpandableDoubleArray - I sense the



git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140833 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ExpandableDoubleArrayTest.java,ExpandableDoubleArrayTest.java,testSetOutOfBounds,phased obsolete
05/17/2003 18:24:21,d6f7028269df96a72cccf7b72a41b89aaa820e9f,71dfdabde1f5e9f0def1d2035822518b43e70587,tobrien@apache.org,"Added a FixedDoubleArray.  FixedDoubleArray supports a rolling mechanism
that reuses an array of fixed length.  This classes was added to an efficient
rolling mechanism.

FixedDoubleArray was influenced by discussions on the commons-dev list and
patches submitted by Mark Diggory.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140836 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ContractableDoubleArrayTest.java,ContractableDoubleArrayTest.java,testIllegalInitialCapacity,phased obsolete
05/17/2003 18:24:21,d6f7028269df96a72cccf7b72a41b89aaa820e9f,71dfdabde1f5e9f0def1d2035822518b43e70587,tobrien@apache.org,"Added a FixedDoubleArray.  FixedDoubleArray supports a rolling mechanism
that reuses an array of fixed length.  This classes was added to an efficient
rolling mechanism.

FixedDoubleArray was influenced by discussions on the commons-dev list and
patches submitted by Mark Diggory.


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140836 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ContractableDoubleArrayTest.java,ContractableDoubleArrayTest.java,testIllegalExpansionFactor,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/BeanListUnivariateImplTest.java,BeanListUnivariateImplTest.java,testStats,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/BeanListUnivariateImplTest.java,BeanListUnivariateImplTest.java,testPropStats,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/BivariateRegressionTest.java,BivariateRegressionTest.java,testNorris,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/BivariateRegressionTest.java,BivariateRegressionTest.java,testCorr,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/BivariateRegressionTest.java,BivariateRegressionTest.java,testNaNs,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/BivariateRegressionTest.java,BivariateRegressionTest.java,testClear,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ListUnivariateImplTest.java,ListUnivariateImplTest.java,testStats,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ListUnivariateImplTest.java,ListUnivariateImplTest.java,testN0andN1Conditions,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ListUnivariateImplTest.java,ListUnivariateImplTest.java,testSkewAndKurtosis,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/ListUnivariateImplTest.java,ListUnivariateImplTest.java,testProductAndGeometricMean,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/StoreUnivariateImplTest.java,StoreUnivariateImplTest.java,testStats,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/StoreUnivariateImplTest.java,StoreUnivariateImplTest.java,testN0andN1Conditions,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/StoreUnivariateImplTest.java,StoreUnivariateImplTest.java,testSkewAndKurtosis,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/StoreUnivariateImplTest.java,StoreUnivariateImplTest.java,testProductAndGeometricMean,phased obsolete
05/29/2003 18:25:12,429a652114f94bf81e97a7737f1b3ea63fb3de91,e9488d7cf6fe7708fefe306a642f045a75eab498,tobrien@apache.org,"Removed old Univariate tests


git-svn-id: https://svn.apache.org/repos/asf/jakarta/commons/proper/math/trunk@140869 13f79535-47bb-0310-9956-ffa450edef68",src/test/org/apache/commons/math/UnivariateImplTest.java,UnivariateImplTest.java,testStats,phased obsolete
